projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
tamount;;;78;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;79;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;8;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;80;terrain;81.0;0.0;81.0;0;0;angle;;;aucun;425250;5250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+12
tamount;;;81;terrain;70.0;0.0;70.0;0;0;angle;;;aucun;402500;5750;vendu;;;;;;Consistance hc2 · Façade 2 · Voie 12+12
tamount;;;82;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;83;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;84;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;85;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;86;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;87;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;88;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;89;terrain;80.0;0.0;80.0;0;0;angle;;;aucun;460000;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+PARK
tamount;;;9;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;90;terrain;80.0;0.0;80.0;0;0;angle;;;aucun;460000;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+PARK
tamount;;;91;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;92;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;93;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;94;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;95;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;96;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;97;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 12
tamount;;;98;terrain;70.0;0.0;70.0;0;0;angle;;;aucun;402500;5750;vendu;;;;;;Consistance hc2 · Façade 2 · Voie 12+12
tamount;;;99;terrain;96.0;0.0;96.0;0;0;angle;;;aucun;600000;6250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+PARK
